시설물라벨명칭,시설물종류명,시설물용도분류명,시설물물품구분,지번주소명,도로명주소명,경도,위도,좌표,사용유형분류명,시설물상태,접속포트,시설물설치일,센터분류명,지구분류명,아이콘지아이에스표출여부,이전전시설물유형,번호인식카메라여부,완제품구분,비상벨현장단말전화번호,비상벨센터단말전화번호,관리지역분류명,비상벨여부,경찰지구대,등록일시,수정일시,행정동분류명,행정동,씨씨티브이방향각지원여부,관리번호,행정동명
C251027(A3041)_화곡1동 352-48,CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-19 00:31:00,2019-03-06 10:56:00,,,,,
S232004(A2029)_염창동 45-4(염동초등학교),CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-19 00:31:00,2019-03-06 10:56:00,,,,,
C151006(A2010)_등촌1동 647-32,CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-19 00:31:00,2019-03-06 10:56:00,,,,,
I146001_국내선2층(고장-철거),CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-19 00:31:00,2019-07-23 00:31:00,,,,,
C191013(A5023)_발산동 산60(덕원예고),CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-19 00:31:00,2019-03-06 10:56:00,,,,,
C251012(A2038)_화곡1동 362-102,CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-19 00:31:00,2019-03-06 10:56:00,,,,,
C151005(A2009)_등촌1동 637-12,CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-19 00:31:00,2019-03-06 10:56:00,,,,,
C281010(A3006)_화곡4동 802-1,CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-19 00:31:00,2019-03-06 10:56:00,,,,,
C171006_등촌3동 667-16 - 카메라 1,CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-19 00:31:00,2019-03-06 10:56:00,,,,,
C261011(A3002)_화곡2동 852-20,CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-19 00:31:00,2019-03-06 10:56:00,,,,,
S282002(A3029)_화곡4동 488-2(한광고등학교),CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-19 00:31:00,2019-03-06 10:56:00,,,,,
C311037(A3023)_화곡본동 56-260,CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-19 00:31:00,2019-03-06 10:56:00,,,,,
S242004(A5022)_(스쿨존)우장산동 73-23(우장초등학교),CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-19 00:31:00,2019-03-06 10:56:00,,,,,
C281009_화곡4동 785-11,CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-19 00:31:00,2019-03-06 10:56:00,,,,,
C301013(A3018)_화곡8동 398-17,CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-19 00:31:00,2019-03-06 10:56:00,,,,,
C311038(A3024)_화곡본동 56-501,CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-19 00:31:00,2019-03-06 10:56:00,,,,,
C291008(A3013)_화곡6동 1128-9,CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-19 00:31:00,2019-03-06 10:56:00,,,,,
C161009(A2015)_등촌2동 565-20,CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-19 00:31:00,2019-03-06 10:56:00,,,,,
C141013(A2006)_공항동 14-70,CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-19 00:31:00,2019-03-06 10:56:00,,,,,
C251015(A2041)_화곡1동 372-69,CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-19 00:31:00,2019-03-06 10:56:00,,,,,
C251013(A2039)_화곡1동 367-6,CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-19 00:31:00,2019-03-06 10:56:00,,,,,
C291010(A3015)_화곡6동 990-15,CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-19 00:31:00,2019-03-06 10:56:00,,,,,
C161007(A2012)_등촌2동 365-8,CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-19 00:31:00,2019-03-06 10:56:00,,,,,
C251008(A2034)_화곡1동 346-26,CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-19 00:31:00,2019-03-06 10:56:00,,,,,
S252004(A2048)_(스쿨존)화곡1동 376-24(월정초등학교),CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-19 00:31:00,2019-03-06 10:56:00,,,,,
C221001(A2026)_방화3동 128-1,CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-19 00:31:00,2019-03-06 10:56:00,,,,,
S242003(A3012)_우장산동 706-13(내발산초등학교 후문),CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-19 00:31:00,2019-03-06 10:56:00,,,,,
P243001_(A3010)(공원)개나리공원(우장산동 75-3),CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-19 00:31:00,2019-03-06 10:56:00,,,,,
S312003(A3020)_(도로방범)화곡본동 102-21(화일초등학교),CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-19 00:31:00,2019-03-06 10:56:00,,,,,
C251004(A2030)_화곡1동 1087,CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-19 00:31:00,2019-03-06 10:56:00,,,,,
C211008(A2004)_개화동 418-194,CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-19 00:31:00,2019-03-06 10:56:00,,,,,
P113001(A5026)_(공원)_궁산공원 뒤쪽,CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-19 00:31:00,2019-03-06 10:56:00,,,,,
C261010(A3001)_화곡2동 459-22,CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-19 00:31:00,2019-03-06 10:56:00,,,,,
C211007_개화동 241-12,CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-19 00:31:00,2019-03-06 10:56:00,,,,,
C251031_화곡1동 370-109,CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-19 00:31:00,2019-03-06 10:56:00,,,,,
S262002(A3026)_화곡2동 871-35(신정초등학교)곰달래로31길 33방향,CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-19 00:31:00,2019-10-15 14:43:00,,,,,
C251021(A2047)_화곡1동 932-8,CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-19 00:31:00,2019-03-06 10:56:00,,,,,
S312004(A3025)_(어린이)화곡본동 24-281(화곡초등학교),CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-19 00:31:00,2019-03-06 10:56:00,,,,,
C141014(A2008)_공항동 60-38,CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-19 00:31:00,2020-05-14 12:31:00,,,,,
S112002_가양1동 277-1(양천초등학교),CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-19 00:31:00,2019-03-06 10:56:00,,,,,
P223007(A5030)_방화3동 855 방화공원 꿩고개화장실,CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-19 00:31:00,2019-03-06 10:56:00,,,,,
P223006(A5029)_방화3동 855 방화공원 입구,CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-19 00:31:00,2019-03-06 10:56:00,,,,,
C311016_화곡본동 105-99 - 카메라 1,CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-19 00:31:00,2019-03-06 10:56:00,,,,,
C201012(A4044)_방화1동 580-43,CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-19 00:31:00,2020-05-16 12:31:00,,,,,
S162002(A2013)_(도로방범)등촌2동 520-4(등촌초등학교),CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-19 00:31:00,2019-03-06 10:56:00,,,,,
S292002(A3016)_(스쿨존)화곡6동 1130-7(등서초등학교),CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-19 00:31:00,2019-03-06 10:56:00,,,,,
C311017(A4027)_화곡본동 972-14,CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-19 00:31:00,2019-03-06 10:56:00,,,,,
C181044(SC110) - 방화대로 강서통합관제센터 앞,CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-19 00:31:00,2020-04-17 12:31:00,,,,,
C191011_발산1동(외발산동) 219-1,CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-19 00:31:00,2019-05-08 00:31:00,,,,,
S232005(A3031)_염창동 267-20(염창초등학교 부근),CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-19 00:31:00,2019-03-06 10:56:00,,,,,
C241021(A5024)_우장산동 651-9,CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-19 00:31:00,2019-03-06 10:56:00,,,,,
C201010(A4042)_ 방화1동 451-15,CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-19 00:31:00,2019-03-06 10:56:00,,,,,
C311026(A5025)_화곡본동 105-46,CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-19 00:31:00,2019-03-06 10:56:00,,,,,
C251030(A3044)_ 화곡1동 370-63,CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-19 00:31:00,2019-03-06 10:56:00,,,,,
C141015(A4039)_공항동 682-11,CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-19 00:31:00,2019-03-06 10:56:00,,,,,
C301017(A4032)_화곡8동 394-18,CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-19 00:31:00,2019-03-06 10:56:00,,,,,
S312006(A3032)_화곡본동 59-9(화곡초등학교),CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-19 00:31:00,2019-03-06 10:56:00,,,,,
C241020(A5007)_우장산동 1061-16,CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-19 00:31:00,2019-03-06 10:56:00,,,,,
C191010(A4037)_발산1동 681-25,CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-19 00:31:00,2019-03-06 10:56:00,,,,,
P313001(A5031)_(공원)봉제산공원 화장실(화곡동 산 42-7),CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-19 00:31:00,2019-03-06 10:56:00,,,,,
C111003_가양1동 146-47,CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-19 00:31:00,2019-03-06 10:56:00,,,,,
C251026(A3040)_화곡1동 351-25,CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-19 00:31:00,2019-03-06 10:56:00,,,,,
C211011(A4045)_방화2동 547-11,CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-19 00:31:00,2019-03-06 10:56:00,,,,,
C251033(A3047)_화곡1동 1072-22,CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-19 00:31:00,2019-03-06 10:56:00,,,,,
C251028(A3042)_화곡1동 366-57,CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-19 00:31:00,2019-03-06 10:56:00,,,,,
C211010(A2023)_방화2동 615-40,CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-19 00:31:00,2019-03-06 10:56:00,,,,,
S132004(A5020)_(스쿨존)가양동 1483-1(경서중학교 앞),CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-19 00:31:00,2019-03-06 10:56:00,,,,,
C111003_가양1동 146-47,CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-19 00:31:00,2020-09-05 00:31:00,,,,,
S252005(A3033)_화곡1동 1074-2(신월초등학교),CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-19 00:31:00,2019-03-06 10:56:00,,,,,
C251037(A4016)_화곡1동 925-1(구 916-5),CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-19 00:31:00,2019-03-06 10:56:00,,,,,
C311025(A4013)_화곡본동 105-430,CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-19 00:31:00,2019-03-06 10:56:00,,,,,
C251039(A4018)_화곡1동 1070-39,CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-19 00:31:00,2019-03-06 10:56:00,,,,,
P253001(A5002)_화곡1동 908-9(호돌이 공원),CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-19 00:31:00,2020-01-09 00:31:00,,,,,
C251022(A3036)_화곡1동 424-58,CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-19 00:31:00,2019-03-06 10:56:00,,,,,
C191009(A4036)_발산1동 692-6,CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-19 00:31:00,2019-03-06 10:56:00,,,,,
C251035_화곡1동 354-30,CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-19 00:31:00,2019-11-14 00:31:00,,,,,
C161012(A4006)_등촌2동 365-115,CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-19 00:31:00,2019-03-06 10:56:00,,,,,
C291011(A4026)_화곡6동 1104-10,CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-19 00:31:00,2019-03-06 10:56:00,,,,,
C271011(A4021)_화곡3동 1050-33 (구1065-19),CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-19 00:31:00,2019-03-06 10:56:00,,,,,
S132002(A2002)_가양3동 1491(세현고등학교),CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-19 00:31:00,2019-03-06 10:56:00,,,,,
C251024(A3038)_화곡1동 350-28,CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-19 00:31:00,2019-03-06 10:56:00,,,,,
C151008(A4002)_등촌1동 653-8,CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-19 00:31:00,2019-03-06 10:56:00,,,,,
C141014(A2008)_공항동 60-38,CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-19 00:31:00,2020-06-06 12:31:00,,,,,
C141017(A4041)_공항동 14-258,CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-19 00:31:00,2019-03-06 10:56:00,,,,,
C251032(A3046)_화곡1동 381-12,CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-19 00:31:00,2019-03-06 10:56:00,,,,,
S152002(A3034)_등촌1동 635-4 (백석초등학교부근),CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-19 00:31:00,2019-03-06 10:56:00,,,,,
C281014(A4025)_화곡4동 798-17,CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-19 00:31:00,2019-03-06 10:56:00,,,,,
C151009(A4004)_등촌1동 656-37,CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-19 00:31:00,2019-03-06 10:56:00,,,,,
C281013(A4024)_화곡4동 504-182,CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-19 00:31:00,2019-03-06 10:56:00,,,,,
P303002_화곡8동 341-24_배다리공원 - 카메라 1,CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-19 00:31:00,2019-03-06 10:56:00,,,,,
C261014(A4020)_화곡2동 834-6,CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-19 00:31:00,2019-03-06 10:56:00,,,,,
C231005(A4001)_염창동 266-14,CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-19 00:31:00,2019-03-06 10:56:00,,,,,
C301014(A4029)_화곡8동 409-249,CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-19 00:31:00,2019-03-06 10:56:00,,,,,
C311021(A4009)_화곡본동 55-70,CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-19 00:31:00,2019-03-06 10:56:00,,,,,
C161011(A4005)_등촌2동 366-81,CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-19 00:31:00,2019-03-06 10:56:00,,,,,
C201011(A4043)_방화1동 578-10,CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-19 00:31:00,2019-03-06 10:56:00,,,,,
C181002(A8029)_마곡동 429 벽산아파트 101동 (양천로47길118),CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-19 00:31:00,2020-04-11 12:31:00,,,,,
C261013(A4019)_화곡2동 836-14 (구833-1 수정),CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-19 00:31:00,2019-03-06 10:56:00,,,,,
S192004(A3028)_내발산동 408(발산초등학교),CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-19 00:31:00,2019-03-06 10:56:00,,,,,
C311039_화곡본동 29-90,CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-19 00:31:00,2019-03-06 10:56:00,,,,,
C281012(A4023)_화곡4동 807-1,CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-19 00:31:00,2019-03-06 10:56:00,,,,,
C251036(A4015)_화곡1동 372-55,CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-19 00:31:00,2019-03-06 10:56:00,,,,,
C251038_화곡1동 934-5 - 카메라 1,CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-19 00:31:00,2019-03-06 10:56:00,,,,,
C301015(A4030)_화곡8동 155-18,CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-19 00:31:00,2019-03-06 10:56:00,,,,,
C251025(A3039)_화곡1동 366-71,CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-19 00:31:00,2019-03-06 10:56:00,,,,,
S202003(A3030)_방화1동 501(개화초등학교),CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-19 00:31:00,2019-03-06 10:56:00,,,,,
S232006(A5021)_(스쿨존)염창동 299(염동초등학교),CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-19 00:31:00,2019-03-06 10:56:00,,,,,
C201010(A4042)_방화1동 451-15,CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-19 00:31:00,2020-07-30 00:31:00,,,,,
C311023_화곡본동 46-306  - 카메라 1,CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-19 00:31:00,2019-03-06 10:56:00,,,,,
C281011(A4022)_화곡4동 803-1,CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-19 00:31:00,2019-03-06 10:56:00,,,,,
C211012(A4046)_방화2동 557-17,CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-19 00:31:00,2019-03-06 10:56:00,,,,,
P223005(A5028)_방화3동 855 방화공원_놀이터옆,CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-19 00:31:00,2019-03-06 10:56:00,,,,,
P193001_(A5003)(공원)발음공원(내발산동 697),CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-19 00:31:00,2019-03-06 10:56:00,,,,,
C251023(A3037)_화곡1동 357-7,CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-19 00:31:00,2019-03-06 10:56:00,,,,,
C251029(A3043)_화곡1동 362-96,CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-19 00:31:00,2019-03-06 10:56:00,,,,,
C311022_화곡본동 56-703 - 카메라 1,CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-19 00:31:00,2019-03-06 10:56:00,,,,,
C311024_화곡본동 98-89 - 카메라 1,CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-19 00:31:00,2019-03-06 10:56:00,,,,,
C301016(A4031)_화곡8동 893-1,CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-19 00:31:00,2019-03-06 10:56:00,,,,,
C281015_화곡4동 783-23,CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-19 00:31:00,2019-03-06 10:56:00,,,,,
S232008_염창동 306-2 (염동초등학교),CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-19 00:31:00,2019-03-06 10:56:00,,,,,
I216004_국제선1층(공사중),CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-19 00:31:00,2019-03-06 10:56:00,,,,,
S232007(A6001)_염창동 113-14 (동산어린이집),CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-19 00:31:00,2019-03-06 10:56:00,,,,,
C251010(A2036)_화곡1동 354-54,CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-19 00:31:00,2019-03-06 10:56:00,,,,,
S172007(A6007)_등촌3동 687-1(등양초교),CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-19 00:31:00,2019-03-06 10:56:00,,,,,
S152003(A6005)_등촌1동 642-1 (등촌제일어린이집),CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-19 00:31:00,2019-03-06 10:56:00,,,,,
C231006(A8001)_염창동 75-7 (양천로67길93-23),CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-19 00:31:00,2019-03-06 10:56:00,,,,,
C201020(A8037)_방화1동 281-60 (양천로24가길9),CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-19 00:31:00,2019-03-06 10:56:00,,,,,
C251045(A8016)_화곡1동 925-7 (강서로7길90),CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-19 00:31:00,2019-03-06 10:56:00,,,,,
C211016(A8026)_개화동 460-3 (개화동로13길),CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-19 00:31:00,2019-03-06 10:56:00,,,,,
C151007(A2011)_등촌1동 654-42,CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-19 00:31:00,2019-03-06 10:56:00,,,,,
C241019_우장산동 675-20,CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-19 00:31:00,2019-03-06 10:56:00,,,,,
C251017(A2043)_화곡1동 400-72,CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-19 00:31:00,2019-03-06 10:56:00,,,,,
P283001_(A3007)화곡4동 806-10(무지개공원),CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-19 00:31:00,2019-03-06 10:56:00,,,,,
"S222004(A2024)_방화동 813-17(치현초등학교)(407동,408동 사이)",CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-19 00:31:00,2019-03-06 10:56:00,,,,,
C201008(A2021)_방화1동 249-10,CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-19 00:31:00,2019-03-06 10:56:00,,,,,
S192003(A3011)_내발산동 730-1(내발산초등학교 정문 부근)내발산초등학교 정문방향,CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-19 00:31:00,2019-08-18 12:31:00,,,,,
P113002(A5027)_(공원)궁산공원 입구,CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-19 00:31:00,2019-03-06 10:56:00,,,,,
C301027(A3022)_화곡8동 410-206,CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-19 00:31:00,2019-03-06 10:56:00,,,,,
S212001(A2025)_방화2동 542-2(방화초등학교),CTV,POC,방범용,,,,,,D,0.0,,,MGD,341.0,Y,,N,,,,MG,,,2019-02-19 00:31:00,2019-03-06 10:56:00,,,,,
